TOT_POP,19-Oct,40-49,50-59,60-69,70-79,80+,High school diploma only 2014-18,Some college or associate's degree 2014-18,Employed_2018,anycondition_number,Obesity_number,Heart disease_number,diabetes_number,CKD_number,COPD_number
0.02810300996592921,0.02977551348153839,0.025226062017433146,0.029387690095398964,0.03420864532857474,0.03743598521634028,0.034922461581643395,0.043888067988876546,0.03593454040241592,0.02718281911695509,0.03231390812487509,0.03411156304861906,0.038830865052221455,0.027098970518437,0.030244403040002022,0.04327432568169042
0.0008579545848123237,0.0010031158731990519,0.0008273632813657345,0.0009096554412020315,0.000992798024262919,0.0012453626398194661,0.0008701143779383903,0.0017402452722160133,0.000996770129730889,0.0008003656480368065,0.0011403150550434004,0.001190725308060848,0.0014558986896911791,0.0009482067027608251,0.0009000559380559634,0.0017693080346858096
0.00018445528789967373,0.00020982311104726748,0.00013406692383813605,0.00019908284066711126,0.00031154337206264394,0.00029693078368767074,0.00024980703108553785,0.0002823927419417466,0.00027474000214431217,0.00017093800648298216,0.00023251166468272932,0.00024500913064182383,0.0002828997453902291,0.0001753604865570961,0.00018926409912391754,0.00023959379636370338
0.017848424065081844,0.016411395331758585,0.016339128579809077,0.018853910714408773,0.025933028033974004,0.027490550614472056,0.025137885060697498,0.035476294188286774,0.019229566491547834,0.01592970669733884,0.02621299667219852,0.02573835217536171,0.03498756851118834,0.022214078401888434,0.02209342917106531,0.04024254264308818
0.001175209763463801,0.0012662017739737026,0.0009303207532635297,0.0013101182322362592,0.001655320638269554,0.0017780913987885225,0.0019872289663883237,0.002550006459733972,0.0014663968407133412,0.0012731511737334657,0.0013332058979416287,0.0015143852296674598,0.0016720984951113544,0.0010616134844863723,0.0011944667589153905,0.0015619672493710662
7.303004424354036e-05,8.715729228117265e-05,5.036768409388537e-05,7.886743303350947e-05,0.0001301383706084462,0.00013798548183132934,0.00014595466984773,0.00015108011693883443,7.873646402916264e-05,7.188790714696502e-05,8.06318478421423e-05,8.58008628706776e-05,0.00011959989236009687,7.24543327690996e-05,8.411737738840779e-05,0.00010367039265737165
0.0018815626846160926,0.0018286891139734928,0.0016991686369319562,0.0019992511422377984,0.002514036704935892,0.002530898268020205,0.002562627184057259,0.004499222360986878,0.002070601479575426,0.0018337543132744287,0.002413047067103422,0.0024839349801061166,0.002957797337982396,0.00204972257340989,0.002031434663930048,0.0036123372374835283
0.06715330272932474,0.0690705401088982,0.0601367927043891,0.06595308230008062,0.0794465175662153,0.08389517295344824,0.07175356115360326,0.07595235187265216,0.08174408527214895,0.06423552112197417,0.06923043504704973,0.06913070855782573,0.07583093175216142,0.06380496553693911,0.07094880195825255,0.07350461218058
0.057409234441285525,0.05356784025036739,0.05544000616263429,0.06227234685743907,0.07273157482216888,0.07152189253201613,0.05885341379552313,0.05953968571099785,0.06786803991994567,0.06619487504574685,0.048303342572399224,0.0494927977325692,0.0548158506657344,0.03556247663610284,0.04930540075621522,0.05426799487637882
0.004006064066546401,0.0048412647814329145,0.0035198122766785774,0.003722083417241646,0.004177244517181716,0.004848705032452788,0.003918321521296751,0.006262765034413085,0.004421527107680211,0.0037906575129398232,0.005164956425784813,0.005347300442684785,0.005634994928504564,0.004554122336515724,0.004580191198798804,0.006572702894477363
0.002651940590355878,0.003193346347746298,0.0023280239868688486,0.002526820670005643,0.0029458594801366456,0.0034478903941144823,0.0028882183706406567,0.004778791175509207,0.0026089131910939562,0.0022977580775866576,0.0033827145476188402,0.003400097526980796,0.004100896309193322,0.00331819842826601,0.003272165980409063,0.004872508454896468
0.0012809944752474659,0.0015034632918502283,0.001011797889297756,0.0012404392380027704,0.0016158847683882067,0.0017938112638072815,0.001560592239141113,0.002093942181498051,0.001396036596261749,0.000969057157421446,0.0017203777880112259,0.001762731060532032,0.0020607981452816695,0.0015414921812324377,0.0015267303995996015,0.0020112056175530103
0.0003527806337780778,0.0004018919588520739,0.00026368964025622337,0.00033461231296741395,0.0004367522589359217,0.0005274888039628033,0.0005894323205389096,0.0005337222822699011,0.00036352792966655944,0.0002885727636325613,0.00042540250758095764,0.0004418744437839897,0.0005818994762904713,0.0004137247407394962,0.0004247927558114593,0.0005483011878323213
0.009216431166214598,0.009127305330556135,0.007895134481716531,0.008445706663685527,0.011179083214614933,0.013466684366070245,0.012069328468177673,0.014822795024522278,0.010376460812694327,0.00803265671563758,0.014018124788211067,0.013542236189755282,0.016870484816563665,0.010801995959358369,0.010628230633025324,0.020625800565809965
0.000855381710624882,0.0009216076646768441,0.0009755035287006915,0.0007718288592017238,0.0008784340016070118,0.0010637108662693616,0.0009655462774542138,0.0017593067822970813,0.0006583708587970408,0.0005628496366393056,0.0011775030193499057,0.001205978794793413,0.0015708985861912724,0.000995459528479803,0.0010556730862245178,0.0018499405623082098
0.00234359151466093,0.0024484743035284983,0.0020258178823055364,0.002807068053406269,0.003379654048831466,0.003250518755545619,0.002739456880218932,0.00408410503033251,0.0032605830742289408,0.0027713605113190774,0.002770329565300501,0.0030802509770573258,0.002957797337982396,0.0018712118984715285,0.002250139845139908,0.0027944930287420408
0.012651712989946988,0.013299557192534494,0.010457960760611286,0.013795675154997475,0.01759431334756311,0.018727599192348267,0.019246368675882395,0.02273755759929458,0.015694243415174582,0.010666163995921995,0.016449244510865317,0.01670399798653975,0.02071378135759678,0.013307445785257957,0.01500654012609195,0.023604596514831776
0.012989155335299932,0.012733034792706871,0.012267493881807786,0.014634885898732684,0.01739910579165044,0.021241030943680964,0.016666900568381167,0.022492581895660117,0.01552895268217719,0.012307944920792596,0.01776785326393897,0.018569690082516598,0.02077818129963683,0.013707519709678637,0.014215836778640916,0.02434641576895786
0.00447531673565598,0.004631441670385646,0.003996823873097139,0.005003104926611173,0.0062653738273990576,0.006502784162759989,0.006697073889551611,0.008805711675598512,0.005956608948929631,0.004479515214095258,0.0055778470949075076,0.0056328266474599846,0.006706793963885432,0.004235953310007938,0.004866190281919391,0.007680824202659491
0.00044639367152115255,0.00048420717933984805,0.00036664711215401844,0.00045789053353435593,0.0005235111726748858,0.0007039006225066548,0.0007045119640726967,0.0009679011230053365,0.00043388817411815154,0.0003870101819417577,0.0005755445690801192,0.0005986993542531726,0.0007520993231106092,0.0004641277548397394,0.0005004983954610264,0.0008846540173429048
8.064971010634877e-05,0.00010733259142033299,6.518170882738105e-05,7.886743303350947e-05,9.760377795633464e-05,0.00014671874017508436,0.0001122728229597923,0.00010024942338932003,0.00010386512276187412,8.638802478172217e-05,9.80094012563971e-05,0.0001020076925240278,0.0001241998882201006,7.875470953163e-05,8.411737738840779e-05,0.00011518932517485739
0.01015048345295549,0.011300588553826487,0.008673611481461731,0.010267314655789596,0.012664829612394695,0.012998581718844975,0.013309943161883378,0.018805944649610617,0.012828459490368463,0.00933480812464056,0.012930985046615285,0.01380774219319399,0.015322586209672412,0.010755793196433145,0.010817494732149241,0.01739819567441046
0.08220837708044092,0.08630508764553452,0.07847951812940347,0.09518610034234591,0.0970960411316123,0.09482921239982953,0.09163146445863449,0.11212050827869621,0.08295863711089667,0.08878033996444816,0.08961430520197061,0.09787781099118587,0.09326261606364554,0.06454420974374267,0.07496961259741845,0.08995364781554964
0.005415207467668373,0.004447442942236504,0.004636789741584152,0.006327771520280798,0.009270387112357724,0.010462443495818517,0.00830818889902463,0.009414268034482977,0.006803723955541259,0.005777786309928373,0.006607640910236247,0.006638603428888483,0.008983791914587277,0.005238763278044027,0.006317215041869425,0.008752084926785666
0.005119524849511599,0.004170637838047225,0.003977565640943594,0.005884429348179808,0.00827660319134777,0.01157855391215041,0.00998386078169953,0.008723817780435406,0.00629165773203245,0.00479422903487217,0.006827988287528998,0.007435121439204607,0.008684792183687035,0.006280425569449053,0.006422361763604934,0.00844107374881355
0.03884960857677506,0.03880355634032986,0.03528404411024005,0.037729261119350925,0.04556913354464387,0.0450321733237384,0.03936846537085117,0.049156810571654684,0.044845721203673916,0.03729430255659539,0.0492764855635975,0.049886051687393136,0.05306095224514298,0.04055657528320193,0.04065392849181748,0.05287881161477003
0.008135329223991457,0.008207311689810424,0.006775194211864256,0.008582767542452501,0.011532034250052992,0.014670127365839686,0.011642691740930461,0.013467309863201894,0.009960441907008327,0.00715305098813196,0.012221633316245404,0.01168464750860511,0.01519838632145231,0.010194009601774185,0.01047681935372619,0.015400812775878434
0.004386255706090686,0.004269900309811893,0.004740487914718623,0.004919643274177653,0.004899906832757406,0.0053622206230655835,0.004476878815521718,0.009185529913510161,0.0049933436975090235,0.004044920139070424,0.005720343032904397,0.00564093006228666,0.006122594489664959,0.004348310028939731,0.0042311040826369115,0.007296091856575468
0.0006781502617899486,0.000513259610100239,0.0005599701349261372,0.0009755059192688453,0.0011534991940294094,0.0013431751332695224,0.0009880008420461723,0.0014712661855164997,0.0007912735427611593,0.0007243932007110367,0.0010308364685335952,0.0010744174717250406,0.0012948988345910487,0.0010836648031552288,0.0010556730862245178,0.0013661453965738085
0.0006044275206497893,0.0005092245502724069,0.0005303420854591459,0.0006148596963680399,0.0008478712024489676,0.0008925390027317633,0.0010188758683601152,0.0010794462560723263,0.000921942568171259,0.0005403846656558791,0.0008480246066156345,0.0009476228632605949,0.000940699153370762,0.000663639685653202,0.0006771448879766827,0.0009353373204198421
0.0013899458014156746,0.001491358112366732,0.0012399338701935896,0.0015819428800701997,0.001851514090929257,0.002055809014119932,0.0021163427127920847,0.002642490082719894,0.0019209463564561666,0.0014561385737439222,0.0017148169709186643,0.0017579643459281055,0.0019687982280815947,0.0012663757292686103,0.001425789546733512,0.0019029276518886442
0.0002029601907093513,0.00017996366832131018,0.00013999253373153434,0.0002159283118004822,0.0003273177200151829,0.0005484486239878154,0.0005304890884850187,0.0004151173306543675,0.0002618964654587041,0.00016481119621477493,0.00029402820376919135,0.0002812361616316655,0.0004392996046303558,0.0002982178334264389,0.0003028225585982681,0.0003593906945455551
0.0008835843699872248,0.0008053979416352806,0.0006666311130073063,0.0009992427195022317,0.0016168706651352404,0.002092488699163703,0.0016868991649708794,0.002163128403273779,0.0009928612272613558,0.0006702730433418727,0.0014638850996168248,0.001398554064792045,0.002251697973471824,0.0013629815062940764,0.0014426130222111935,0.002506519715804897
0.0009289065383660072,0.0008223451929121753,0.0008451401110459294,0.0009854600613022008,0.0011249081883654324,0.0012768023698569843,0.0011844782822258088,0.001882147625041741,0.0012910546442228654,0.000905542557641031,0.001341547123580471,0.001229335696352653,0.0014328987103911606,0.0009219551329169484,0.0010052026597914732,0.0015297142383221061
0.054438257451686865,0.055951753596650576,0.04479242588543426,0.050235492029412195,0.05881367044429437,0.05565880207641951,0.05663321872149323,0.05313784225117846,0.0547056484757514,0.05740249385685157,0.05381237455578629,0.060934819467834446,0.05402695137574376,0.0415646355652068,0.047349671731934745,0.04491922924518739
0.029186684782339795,0.030950522903403086,0.028760688318845217,0.030857074600168913,0.034478781037261964,0.03644738037182721,0.02759946670409094,0.03981172875894744,0.033876782459526106,0.029223863844303862,0.032413655281472914,0.0338169800860964,0.03508186842631841,0.02635657612325217,0.028095204047728202,0.037510251849940564
0.21488595735164165,0.2577580077779813,0.19850496862389563,0.20079571880008176,0.20024746008350547,0.18874667262857103,0.1538418356606554,0.2487039938099511,0.24376976787820306,0.1883485632221467,0.25205897941628796,0.2645245369017595,0.2144863069623237,0.2144805759384411,0.20787927473997217,0.22026042002635532
0.14703510884742163,0.13210059565553178,0.13145965548504082,0.15257019775817407,0.180154884378959,0.2686193067888857,0.31928426075363137,0.18250054537098287,0.16487918140881314,0.14397085108746796,0.17199920063254293,0.16793278551071295,0.2392549846705138,0.17218824685716205,0.18279547280274897,0.23532487997272317
0.01613399924594995,0.017632404435660567,0.014779952476608656,0.017648693825139415,0.01942709540029873,0.02017557342574285,0.018696231843379412,0.028110785496591167,0.01978295539830599,0.016875481975741097,0.0191010591618806,0.020674671251610554,0.02003988196410623,0.01366026688395966,0.015902390195278494,0.01998074034483076
0.00034080687313652166,0.00035589227681478834,0.00026591174396624773,0.0003989313845675576,0.0005215393791808185,0.00041744974883149006,0.0007185460669426707,0.0006353836693689299,0.00047800293056002286,0.0004037567966748575,0.0004330486310832298,0.00048572821814011377,0.0004921995570203987,0.0003213192148890503,0.0003659105916395739,0.00048149137923090396
0.00011488872813922813,0.00012347283073166126,9.925396571442116e-05,0.00013093525290029242,0.00016760244699572614,0.00013274552682507632,0.00016279559329169884,0.00020120482863349444,0.00015747292805832528,0.00014561385737439222,0.000123033078172924,0.00014014140935544007,0.00015179986338012297,9.135546305669079e-05,0.00010935259060493012,0.00011979689818185168
0.006449502891019977,0.005674908141863019,0.0058656130932276205,0.007641718268683732,0.009790940594791507,0.010544536124249814,0.010531190793628518,0.016514327548753344,0.006836112004574532,0.006235663263972395,0.008873673875455073,0.009317020364834802,0.010669690397278643,0.007269584721166325,0.007511681800784815,0.011571919607066173
0.0011719441923797405,0.0012298862355232141,0.0010658690795750153,0.0012664731479361617,0.001487718191273828,0.0017291851520634944,0.0014062171075713986,0.00231209057464805,0.001368115864336514,0.0008373307366549903,0.001786064939917109,0.001852345295085851,0.0021021981080217027,0.001482688664782154,0.001488877579774818,0.0024327985476929885
0.03526886040475269,0.031190205457176313,0.02975174657351608,0.035099070512845054,0.049875530535686996,0.07900105497760793,0.06781559188828855,0.05738926498111145,0.04646233158214502,0.030596882025409108,0.0462121277945278,0.047250058511421764,0.0664147402267338,0.042629399238074434,0.04602482303806732,0.06814600477344564
0.0022753113919942052,0.0017633211447626133,0.002532457528191089,0.0022312592219383164,0.0028147352127811656,0.00273001655825782,0.0018440811171145884,0.0015934010464063052,0.002268838676244594,0.003038080984995033,0.0015761440946729108,0.0017303174012253317,0.0022401979838218146,0.0014165347087755848,0.001867405778022653,0.0021217873697208733
0.028959381243549263,0.03373471418460722,0.02278397004011638,0.024658706926321737,0.030103371273926486,0.029162096261466767,0.024652305101396394,0.026715059369544082,0.031658201100746935,0.02961107825325456,0.02886863438496494,0.03305049237778501,0.03254497070952636,0.022286532734657534,0.026610532336822805,0.03810232498133933
0.0017514346247512475,0.0015664102251644085,0.001613987994714356,0.002173065776204853,0.0028423403216981087,0.003138733048745555,0.0024250929759315138,0.0036866372460495015,0.0020862370894535573,0.001552533721963716,0.002553457698690601,0.0024867950088684723,0.0034637968825828058,0.0022534347553983727,0.002107140303579615,0.004167549784826341
0.01920472458866174,0.02077490902957618,0.016630224165822268,0.017551449514505865,0.01914315713715303,0.019562498690011247,0.01763244684583538,0.02453004552876982,0.02409279957828526,0.015383399448423693,0.024131860875307366,0.026024831723057695,0.023078179229638694,0.021986214775643585,0.020688668968678898,0.025479878728678455
0.003198676355187261,0.00287780466920983,0.002502088777487423,0.0034732298664077567,0.005148352813009894,0.006024201605522214,0.0049456178513788505,0.00645267415336891,0.003138848683034916,0.003292752065143514,0.0044611655125074935,0.004837738651525039,0.006131794481384966,0.004554122336515724,0.004567573592190543,0.0064275643447570426
0.005462211899938944,0.004714563902838987,0.0045590161117333005,0.006477083650781131,0.008969688604512449,0.009954167860211974,0.008246438846396744,0.00884242273205094,0.006221297487580858,0.005819652846761123,0.0057405009948649326,0.006228665972950801,0.0073093934215459205,0.00489329261889861,0.005787275564322456,0.007643963618603537
0.00183525094924214,0.002190230474547246,0.001971746692028277,0.002049021852404576,0.0020368626793715893,0.002445312336251406,0.0017374219353027858,0.0035327332016912498,0.0020532906257817803,0.0017230632744288177,0.0022761119461990943,0.002267526137087852,0.0023988978409919433,0.0017966574401149188,0.001812729482720188,0.0028267460397910006
0.00043719069846607226,0.0003849447075751792,0.00030739101322003565,0.00048545584993441753,0.0007749148431684751,0.0009728849794943095,0.0008392393516244474,0.0007984654778402885,0.0008203111039634036,0.0004343908480158937,0.000639841516712862,0.0005982226827927799,0.0009015991885607303,0.0007602454626786682,0.0007864974785816129,0.0006611867265036815
0.04309623637984727,0.05078445598112883,0.03948678292713277,0.03847735317831927,0.042671583005111875,0.042754539547687084,0.04198442214581433,0.03961828973071734,0.04042810299846324,0.04288971414754012,0.0413478030428096,0.043086333304891936,0.046687657981107814,0.03794086886395806,0.04329942001068291,0.046642461549803255
0.0021173764995650857,0.002790647376928658,0.001820643639746621,0.0017442719655372289,0.0018505281941822234,0.0016697989953259602,0.0016223422917689989,0.002048053360932517,0.0020175520889174794,0.0021938065300360745,0.002458228705980485,0.0026555367058474716,0.0024701977768220008,0.0020854247083975617,0.0019725524997581626,0.0024212796151755027
0.0035108847421633717,0.0036162206177030986,0.003493147032158285,0.0037396945916083517,0.0042166803870630635,0.004911584492527824,0.0040081397796645855,0.007483407661456285,0.004211563203602444,0.0031152787943744442,0.004902555369229566,0.004953569816400454,0.005731594841564642,0.004092094707263494,0.003936693261777484,0.007137130587834164
0.010353245730265807,0.010530699138676129,0.008735089684105737,0.010336993650023085,0.013860722366546552,0.015262242281546276,0.01595116132201249,0.01779003676047518,0.013619733033129622,0.009632571103675432,0.013304949996090049,0.013168049093347048,0.015340986193112426,0.010506928314313194,0.011679697850380422,0.016951261092732012
0.027130661436475245,0.03030652735488109,0.023915761529755452,0.026854743799526643,0.03477947954510724,0.03317764844792533,0.026117465441021684,0.01991363017987712,0.030537462921268,0.02770012613060072,0.021856791582313125,0.022045101700239433,0.029242173682043685,0.021321525027196628,0.02662735581230049,0.03014274261175668
0.13661536421508041,0.14226006929004736,0.13843113552462388,0.13146052531836025,0.12562986478426114,0.1238987361228525,0.10497228264683181,0.1525069062674951,0.1480128256674172,0.14833068927432425,0.15132790574415025,0.16494596213989257,0.15193326326006304,0.12320806784245697,0.13063008121532788,0.16679183906669
0.008415376683624546,0.009376672027916158,0.008017350185767871,0.009671597540254932,0.01063979769398751,0.011052811759856356,0.009023928145393306,0.013828772572887331,0.010662927522247238,0.009188377359230407,0.009547575396859876,0.01052204581670743,0.010255690769878308,0.0064662866839437,0.007919651081118593,0.009973091773639153
0.005563543560244345,0.00540698016929497,0.005163428320859925,0.0058216416830463346,0.008130690472786785,0.0071822316619041295,0.004982106518840784,0.005623145473915029,0.006744532003859762,0.006355544518220317,0.005145841117029133,0.004772911332911638,0.0059477946469848175,0.003727722917830486,0.005139571758431716,0.005865440437903739
0.01771898870211362,0.01918428844544478,0.017479808484288248,0.020596651273479333,0.022864917357205184,0.02481992021295177,0.019976142025121046,0.027463400135689712,0.020580371502090702,0.018867307993935274,0.018943966079015735,0.019954420674957254,0.022323779908598084,0.015389720305274255,0.015851919768845448,0.02458831335182506
0.0009720516593554159,0.0009078884612622151,0.0008436587085725798,0.0011049097657024676,0.001459127185609851,0.0019230634872948558,0.0014483194161813207,0.00169929832463446,0.001355272327650906,0.0006937591493700005,0.001381863047501542,0.0014114241942226465,0.001844598339861494,0.001355631066737791,0.0013416721693451043,0.0019397882359445983
0.002162401797845317,0.0021474588403722263,0.0017162047653754764,0.0024249821399720825,0.003056279915804418,0.0034671035624707436,0.002958388884990527,0.0043813233912261985,0.0021303518458954287,0.0019326001856015055,0.0030793024650059516,0.0030449772889882694,0.0038271965555231,0.002906573813114024,0.0028599908312058647,0.0042942580425186835
0.00035159315338387383,0.00040027793492094106,0.00027924436622639383,0.00035911481643413536,0.0005116804117104816,0.0005292354556315544,0.0007017051434987019,0.0008034073508242691,0.00032834780744076333,0.00037781996653944684,0.0004521639398389101,0.0004323410145761366,0.0005818994762904713,0.0003612216010517429,0.00038693993598667585,0.0006404526479722072
0.0910036485335112,0.088504195251703,0.07641296167908082,0.09885152172032076,0.11567427943271502,0.11944302771586868,0.12426356045189813,0.12607776954916705,0.10778910242664665,0.08656611073351805,0.10502506712080006,0.10769533638943296,0.12383878854509031,0.0876277401388603,0.09441334438074891,0.13123059059870804
0.006662952491878129,0.00738254546100155,0.0067826012242310045,0.00698091637831559,0.007873371421810993,0.009522744898030476,0.007612097396673918,0.010409702449827633,0.008718527750973874,0.006539757280284415,0.007767071274035328,0.007075234486608154,0.008843492040857163,0.006321378018405501,0.006565361305165228,0.01006524323377904
0.01907766418648192,0.02005989642808434,0.016605040323775327,0.01791209573740667,0.020283839673471,0.016953001096897246,0.01707669637218441,0.02350213594810186,0.0226001572495622,0.02205998882469807,0.018877583824973284,0.021172316256260485,0.019968582028276175,0.01321084000823249,0.015073834028002676,0.01621865698461992
0.010911757342339711,0.012128582830497628,0.010297969293489534,0.011308671053125255,0.011634567511744496,0.011727019303994245,0.009568451336748298,0.01515460649630383,0.014672903041349486,0.00963093728760391,0.015088234527460878,0.016803622321761816,0.015290386238652386,0.011690349082875154,0.010485231091465031,0.01821143231014495
0.010190363002860837,0.010458875073740718,0.009002482830545335,0.011452623260992244,0.013287916356519982,0.013831734564839205,0.014048136972844011,0.01838800339153683,0.012876483149279867,0.01146510005489622,0.010698316983951829,0.012619400242435104,0.012939788354190481,0.0082282920518647,0.010077261811131253,0.012479611489444051
0.007746924178387264,0.007178371433713248,0.0065944631101156085,0.008272657732951808,0.011899773736696557,0.015050897429627405,0.010556452178794471,0.011646582659532483,0.00908875665630249,0.006890823508652689,0.010811271081144484,0.00992000976223151,0.01330778802299078,0.009104044421856425,0.009686116006275157,0.014110692333920032
0.0030779491817765304,0.002762401958133833,0.0027694819239270202,0.003303243748607377,0.004293580333331691,0.004204190566683667,0.0040726966528664655,0.005465711520282505,0.0032466227082663234,0.0021456089559261774,0.004875098834835043,0.004884452454643519,0.006106494504154946,0.005114855868380929,0.004870396150788811,0.006522019591400426
0.001785178859286542,0.0023371066522803333,0.0015613982069104463,0.0015543775636701381,0.0014492682181395143,0.0013658816049632854,0.0013472738755175076,0.002741327542399505,0.0016138183052785819,0.0018701067208657918,0.0020248325238289696,0.0021493116149104738,0.0018353983481414866,0.001561443374313784,0.0014846717109053976,0.0018407254162942212
0.001074768713454054,0.00125328958252464,0.0009458754792337001,0.0010566704620023598,0.0013289888150014048,0.001648839175300948,0.0014230580310153674,0.00186096816939611,0.0012860289124763233,0.0010548325011763475,0.0015570287859172306,0.0015730158192957561,0.001998698201171619,0.0012810766083811813,0.0013332604316062635,0.002103357077692896
0.01129976656114584,0.011812234139995593,0.010164643070888072,0.01172368220559285,0.014414796338379481,0.015672705423702762,0.01262788576240264,0.018099962794756248,0.014864439262356598,0.008951882482877607,0.016682451277684616,0.017452848850816608,0.018719683152285164,0.01383037705654798,0.013462986251014667,0.021081950293502398
0.0016891908607550594,0.0019505479207740212,0.001442145307805806,0.001642433435503668,0.0019343294176800865,0.0022130076643075225,0.0023605361027296333,0.002828163310546592,0.0017925109896000857,0.001602365112145135,0.0020748798776620237,0.0023986107886958315,0.002389697849271936,0.001593995320920191,0.0017959060072425064,0.0023567735930775826
0.004232081168243212,0.004547512425966739,0.003321304345249735,0.004179208247542666,0.005582147381704715,0.00565216480007825,0.006377096344116203,0.005210146088825225,0.006273788463600299,0.004920849780415119,0.004262018750380133,0.004689970498803316,0.0054417951023844075,0.003526110861429513,0.004315221460025319,0.004674382815595713
0.002837187531851688,0.003620255677530931,0.002416167434033148,0.0029257520545732008,0.003276134890392929,0.003805953986208438,0.002795593291698828,0.004255658621062122,0.0032572325863979125,0.002381082697234276,0.003986758304298337,0.004436857953334817,0.004317096114613496,0.0032037415837467076,0.0032048720784983364,0.004842559230351005
0.028650636341056246,0.03581034896004403,0.0278799945484389,0.02745428943122798,0.025346419469488964,0.020254172750836644,0.01209178303276963,0.04001575751500035,0.031056230120438868,0.026511524938568516,0.03515305280169605,0.04044652675723742,0.029140973773123604,0.03367131354454996,0.029752316382279837,0.03495765640406572
0.0017547991525348253,0.0017019882353795659,0.001642134641707998,0.0019425891029710052,0.0023819265408333784,0.0027614562882953375,0.0023717633850256123,0.003182566201683484,0.0018243406239948537,0.0012061647148010664,0.0024651797273461864,0.002510628581888105,0.0036707966962829736,0.0024224948651929384,0.002292198533834112,0.004614484366504788
0.014959482179382767,0.017052969844383883,0.011801592803939347,0.011413572396092156,0.013567911032677548,0.012708637541832308,0.011305873272051084,0.009862566512315499,0.012551485829670132,0.01706337082396612,0.012976861787628918,0.016378908050551963,0.013238788085090724,0.009377060748232743,0.011204434668135917,0.01262475003916437
0.026785896295358044,0.03074069979235582,0.023091361053336416,0.025479540792456904,0.031171097450963962,0.029995249107460997,0.03116412883306435,0.03793664095245424,0.027958704120653297,0.026928760717833428,0.031975045833297126,0.03448384345918572,0.034125069287437644,0.027062218320655574,0.026606326467953384,0.042857340324557444
0.011581397327971199,0.012050302669837686,0.011408280447265036,0.012564424355794726,0.013264254834591174,0.013878894159895482,0.008692723317661919,0.020563839468197988,0.013161833029555769,0.011082174413133267,0.01591749137638912,0.01687083299767718,0.01649328515604336,0.011834207685619599,0.010939464929362434,0.02157265681874729
